TransactionID,Age,Gender,State,Bank,AccountType,TransactionAmount,AccountBalance,NumTransactionsDay,TransactionHour,TransactionDay,Channel,LocationMatch,DeviceKnown,PrevFraudFlag,AccountAgeMonths,FailedAttempts,InternationalTransaction,AmountToBalanceRatio,IsFraud,n_TransactionAmount,n_AccountBalance,UnusualTransactionHour,AgeTransactionsRatio,RedFlag_Attempt,AmountToBalance_nRatio
TXN0000137,50,Male,Rivers,UBA,Current,51167.83,86750.19,1,14,Tuesday,Pos,Yes,No,0,11.0,1,No,0.5898,No,10.8429,11.3708,Normal,0.0833,1,0.9536
TXN0000138,65,Female,Anambra,UBA,Domiciliary,77103.44,296392.16,1,15,Tuesday,Online,Yes,Yes,0,54.0,0,No,0.2601,No,11.2529,12.5994,Normal,0.0182,0,0.8931
TXN0000139,72,Male,Oyo,Polaris,Current,16061.58,271306.14,3,16,Wednesday,Atm,No,Yes,0,25.0,0,Yes,0.0592,No,9.6842,12.511,Normal,0.1154,0,0.7741
TXN0000140,40,Male,Bauchi,Stanbic,Savings,8703.54,138825.9,3,17,Friday,Online,Yes,No,0,34.0,0,Yes,0.0627,No,9.0716,11.841,Normal,0.0857,0,0.7661
TXN0000141,41,Female,Rivers,Stanbic,Savings,36718.4,25557.48,1,20,Tuesday,Mobile,Yes,Yes,0,20.0,1,No,1.4367,No,10.5111,10.1487,Normal,0.0476,1,1.0357
TXN0000142,54,Male,Kano,Zenith,Savings,4976.37,17074.06,3,12,Wednesday,Atm,Yes,Yes,0,33.0,0,No,0.2915,No,8.5127,9.7454,Normal,0.0882,0,0.8735
TXN0000143,52,Female,Delta,GTBank,Savings,6969.45,456776.76,3,20,Thursday,Atm,No,No,0,37.0,1,Yes,0.0153,Yes,8.8494,13.032,Normal,0.0789,1,0.6791
TXN0000144,61,Female,Anambra,FirstBank,Domiciliary,7382.19,82070.98,1,15,Monday,Online,Yes,Yes,0,28.0,0,No,0.0899,No,8.907,11.3154,Normal,0.0345,0,0.7872
TXN0000145,57,Male,Lagos,Access,Savings,75716.41,156687.25,1,6,Tuesday,Atm,Yes,No,0,60.0,0,No,0.4832,No,11.2348,11.962,Normal,0.0164,0,0.9392
TXN0000146,39,Male,Bauchi,Fidelity,Domiciliary,32716.94,354452.87,1,4,Wednesday,Mobile,No,Yes,0,38.0,0,No,0.0923,No,10.3957,12.7783,RedFlag,0.0256,0,0.8135
TXN0000147,44,Female,Rivers,UBA,Current,3587.95,305909.92,1,11,Sunday,Mobile,Yes,Yes,0,54.0,0,No,0.0117,No,8.1856,12.631,Normal,0.0182,0,0.6481
TXN0000148,52,Male,Bauchi,FCMB,Savings,2436.07,125519.1,3,8,Saturday,Online,No,Yes,0,54.0,1,No,0.0194,No,7.7986,11.7402,Normal,0.0545,1,0.6643
TXN0000149,18,Male,Anambra,Sterling,Current,46258.27,100386.82,6,0,Saturday,Mobile,No,Yes,0,23.0,1,Yes,0.4608,Yes,10.742,11.5168,RedFlag,0.25,1,0.9327
TXN0000150,52,Male,Kano,Access,Savings,40521.87,199350.61,3,20,Monday,Pos,Yes,Yes,0,28.0,0,No,0.2033,No,10.6096,12.2028,Normal,0.1034,0,0.8694
TXN0000151,54,Male,Kano,Sterling,Savings,27792.03,64535.7,4,2,Thursday,Atm,Yes,Yes,0,40.0,0,No,0.4306,No,10.2325,11.075,RedFlag,0.0976,0,0.9239
TXN0000152,64,Male,Bauchi,Stanbic,Current,5457.03,147280.72,1,9,Tuesday,Transfer,Yes,Yes,1,76.0,2,No,0.0371,No,8.6048,11.9001,Normal,0.013,3,0.7231
TXN0000153,31,Male,Kano,Polaris,Savings,77103.44,3513.7,4,10,Tuesday,Pos,Yes,No,0,47.0,0,No,21.9437,No,11.2529,8.1647,Normal,0.0833,0,1.3782
TXN0000154,20,Male,Rivers,Zenith,Domiciliary,23078.22,260857.32,2,21,Thursday,Mobile,Yes,Yes,0,28.0,0,No,0.0885,No,10.0467,12.4717,Normal,0.069,0,0.8056
TXN0000155,18,Female,Bauchi,Zenith,Savings,67256.8,456776.76,3,16,Saturday,Mobile,Yes,Yes,0,34.0,0,No,0.1472,No,11.1163,13.032,Normal,0.0857,0,0.853
TXN0000156,22,Male,Rivers,Access,Current,4640.89,456776.76,1,17,Friday,Online,No,No,0,45.0,2,Yes,0.0102,No,8.4429,13.032,Normal,0.0217,2,0.6479
TXN0000157,43,Female,Kano,GTBank,Savings,18113.2,66918.42,1,8,Wednesday,Transfer,Yes,Yes,0,57.0,0,No,0.2707,No,9.8045,11.1112,Normal,0.0172,0,0.8824
TXN0000158,72,Male,Enugu,Zenith,Savings,4292.01,113605.27,4,17,Thursday,Atm,Yes,Yes,0,57.0,0,No,0.0378,No,8.3647,11.6405,Normal,0.069,0,0.7186
TXN0000159,31,Female,Kaduna,Stanbic,Current,24427.98,40420.73,3,19,Saturday,Online,No,No,0,1.0,0,No,0.6043,No,10.1035,10.6071,Normal,1.5,0,0.9525
TXN0000160,56,Female,Lagos,Sterling,Savings,5582.81,54142.77,2,12,Monday,Atm,No,No,0,93.0,0,Yes,0.1031,No,8.6276,10.8994,Normal,0.0213,0,0.7916
TXN0000161,44,Male,Delta,FCMB,Savings,45225.62,91692.53,6,9,Monday,Mobile,No,No,0,10.0,0,No,0.4932,No,10.7194,11.4262,Normal,0.5455,0,0.9381
TXN0000162,26,Female,Anambra,FCMB,Savings,7350.43,206202.84,1,18,Sunday,Mobile,No,No,1,46.0,0,No,0.0356,Yes,8.9027,12.2366,Normal,0.0213,1,0.7275
TXN0000163,32,Female,Lagos,Fidelity,Savings,13493.69,2706.63,4,23,Friday,Mobile,Yes,No,0,22.0,2,No,4.9854,No,9.5101,7.9038,RedFlag,0.1739,2,1.2032
TXN0000164,32,Female,Rivers,Fidelity,Savings,13097.25,75075.4,7,0,Sunday,Atm,Yes,No,0,43.0,0,No,0.1745,No,9.4802,11.2263,RedFlag,0.1591,0,0.8445
TXN0000165,43,Female,Kaduna,FirstBank,Current,50302.98,121957.58,3,8,Thursday,Transfer,No,Yes,0,27.0,1,Yes,0.4125,No,10.8258,11.7114,Normal,0.1071,1,0.9244
TXN0000166,59,Female,Kaduna,Access,Savings,35449.52,36345.71,1,19,Saturday,Atm,Yes,No,0,37.0,0,No,0.9753,No,10.4759,10.5009,Normal,0.0263,0,0.9976
TXN0000167,30,Female,Enugu,Sterling,Current,1482.49,12259.41,4,15,Wednesday,Mobile,Yes,No,0,43.0,0,No,0.1209,No,7.3022,9.4141,Normal,0.0909,0,0.7757
TXN0000168,68,Male,Oyo,GTBank,Savings,1736.1,116340.42,1,13,Thursday,Pos,Yes,Yes,0,49.0,0,No,0.0149,No,7.46,11.6643,Normal,0.02,0,0.6396
TXN0000169,49,Female,Oyo,Fidelity,Current,20029.29,152337.95,1,7,Friday,Atm,No,No,0,92.0,0,No,0.1315,No,9.905,11.9339,Normal,0.0108,0,0.83
TXN0000170,56,Male,Rivers,UBA,Current,13953.13,153665.89,1,7,Sunday,Online,Yes,Yes,0,20.0,1,Yes,0.0908,No,9.5435,11.9425,Normal,0.0476,1,0.7991
TXN0000171,66,Female,Kaduna,Zenith,Savings,8059.74,66144.66,6,5,Tuesday,Online,Yes,No,0,53.0,0,No,0.1219,No,8.9948,11.0996,Normal,0.1111,0,0.8104
TXN0000172,69,Female,Enugu,GTBank,Current,39330.17,40645.73,2,9,Sunday,Pos,Yes,Yes,0,41.0,0,Yes,0.9676,No,10.5798,10.6127,Normal,0.0476,0,0.9969
TXN0000173,49,Male,Delta,Fidelity,Savings,3442.36,37343.54,1,7,Sunday,Pos,Yes,Yes,1,98.0,0,Yes,0.0922,No,8.1442,10.5279,Normal,0.0101,1,0.7736
TXN0000174,21,Male,Delta,Sterling,Domiciliary,77103.44,6205.19,5,13,Sunday,Atm,No,Yes,0,31.0,0,No,12.4256,No,11.2529,8.7333,Normal,0.1562,0,1.2885
TXN0000175,47,Male,Lagos,GTBank,Savings,609.94,30626.81,1,18,Saturday,Pos,Yes,Yes,0,31.0,0,No,0.0199,No,6.415,10.3297,Normal,0.0312,0,0.621
TXN0000176,54,Male,Bauchi,GTBank,Savings,3145.62,256062.68,3,13,Thursday,Atm,No,Yes,0,66.0,2,No,0.0123,No,8.0541,12.4532,Normal,0.0448,2,0.6467
TXN0000177,40,Male,Anambra,Sterling,Savings,9324.34,500.0,1,5,Friday,Pos,No,Yes,0,15.0,0,No,18.6487,No,9.1405,6.2166,Normal,0.0625,0,1.4703
TXN0000178,56,Male,Enugu,Fidelity,Domiciliary,17790.37,6732.13,4,1,Friday,Mobile,No,Yes,0,9.0,0,Yes,2.6426,No,9.7865,8.8148,RedFlag,0.4,0,1.1102
TXN0000179,62,Female,Bauchi,Sterling,Current,6088.0,20376.21,2,16,Tuesday,Mobile,Yes,No,0,48.0,0,No,0.2988,No,8.7142,9.9222,Normal,0.0408,0,0.8783
TXN0000180,32,Female,Kano,Polaris,Savings,33315.54,81771.31,1,20,Friday,Mobile,Yes,No,0,19.0,0,Yes,0.4074,No,10.4138,11.3117,Normal,0.05,0,0.9206
TXN0000181,60,Female,Delta,Polaris,Savings,11061.34,60910.81,3,6,Sunday,Mobile,Yes,Yes,0,16.0,1,Yes,0.1816,No,9.3113,11.0172,Normal,0.1765,1,0.8452
TXN0000182,46,Female,Rivers,FCMB,Savings,982.51,29372.28,2,5,Wednesday,Atm,Yes,Yes,0,75.0,0,No,0.0335,No,6.8911,10.2878,Normal,0.0263,0,0.6698
TXN0000183,53,Male,Enugu,FCMB,Savings,52536.45,17640.18,4,14,Friday,Atm,Yes,Yes,0,58.0,0,No,2.9782,No,10.8693,9.778,Normal,0.0678,0,1.1116
TXN0000184,30,Male,Kaduna,Sterling,Current,72000.19,419194.57,3,3,Sunday,Pos,Yes,Yes,0,1.0,0,Yes,0.1718,No,11.1844,12.9461,RedFlag,1.5,0,0.8639
TXN0000185,49,Male,Abuja,FCMB,Savings,77103.44,363290.15,7,3,Tuesday,Atm,No,No,0,30.0,0,No,0.2122,No,11.2529,12.803,RedFlag,0.2258,0,0.8789
TXN0000186,24,Female,Abuja,Fidelity,Savings,41066.65,221694.76,1,8,Sunday,Online,Yes,Yes,0,74.0,0,Yes,0.1852,No,10.623,12.3091,Normal,0.0133,0,0.863
TXN0000187,68,Female,Delta,FCMB,Current,3227.43,43557.25,5,11,Saturday,Pos,Yes,No,0,12.0,1,Yes,0.0741,No,8.0798,10.6819,Normal,0.3846,1,0.7564
TXN0000188,39,Female,Enugu,Access,Current,7827.4,58667.34,2,2,Sunday,Atm,Yes,No,0,39.0,0,No,0.1334,No,8.9655,10.9797,RedFlag,0.05,0,0.8166
TXN0000189,45,Female,Bauchi,Access,Savings,9834.65,164422.53,2,12,Thursday,Online,No,Yes,0,57.0,0,Yes,0.0598,No,9.1938,12.0102,Normal,0.0345,0,0.7655
TXN0000190,19,Male,Bauchi,Fidelity,Current,77103.44,51732.9,4,17,Friday,Atm,No,Yes,0,74.0,0,Yes,1.4904,No,11.2529,10.8539,Normal,0.0533,0,1.0368
TXN0000191,59,Female,Enugu,Zenith,Domiciliary,17947.41,113452.29,1,21,Friday,Atm,Yes,No,0,37.0,0,No,0.1582,No,9.7953,11.6391,Normal,0.0263,0,0.8416
TXN0000192,62,Female,Anambra,Access,Current,186.03,158024.55,5,16,Wednesday,Online,Yes,Yes,0,50.0,0,Yes,0.0012,No,5.2313,11.9705,Normal,0.098,0,0.437
TXN0000193,74,Male,Delta,Polaris,Savings,11958.39,109844.43,4,17,Tuesday,Mobile,Yes,No,0,44.0,1,No,0.1089,No,9.3893,11.6068,Normal,0.0889,1,0.8089
TXN0000194,70,Male,Kano,Sterling,Domiciliary,194.52,79982.35,4,3,Tuesday,Transfer,No,Yes,0,7.0,0,No,0.0024,No,5.2757,11.2896,RedFlag,0.5,0,0.4673
TXN0000195,23,Female,Lagos,Polaris,Domiciliary,6788.85,64132.23,4,15,Saturday,Atm,Yes,Yes,0,54.0,0,No,0.1059,No,8.8232,11.0687,Normal,0.0727,0,0.7971
TXN0000196,45,Female,Enugu,Fidelity,Current,15160.48,225592.8,4,19,Tuesday,Mobile,No,No,0,40.0,2,No,0.0672,Yes,9.6265,12.3265,Normal,0.0976,2,0.781
TXN0000197,45,Female,Anambra,FCMB,Current,9766.62,201484.65,4,12,Tuesday,Atm,No,Yes,0,75.0,1,No,0.0485,No,9.1868,12.2135,Normal,0.0526,1,0.7522
TXN0000198,61,Female,Abuja,FCMB,Domiciliary,832.05,178721.71,5,10,Saturday,Mobile,Yes,No,0,37.0,0,No,0.0047,No,6.7251,12.0936,Normal,0.1316,0,0.5561
TXN0000199,61,Male,Bauchi,Access,Current,3091.95,70423.07,3,18,Tuesday,Pos,No,Yes,0,61.0,0,Yes,0.0439,No,8.0369,11.1623,Normal,0.0484,0,0.72
TXN0000200,37,Female,Rivers,Stanbic,Current,20011.99,224240.12,2,10,Monday,Online,No,Yes,0,29.0,1,No,0.0892,No,9.9041,12.3205,Normal,0.0667,1,0.8039
TXN0000201,47,Female,Delta,FirstBank,Savings,29735.72,456776.76,3,0,Thursday,Online,Yes,No,0,17.0,0,No,0.0651,No,10.3001,13.032,RedFlag,0.1667,0,0.7904
TXN0000202,28,Male,Bauchi,FCMB,Current,12960.9,175184.48,3,7,Friday,Pos,No,No,0,56.0,0,No,0.074,No,9.4698,12.0736,Normal,0.0526,0,0.7843
TXN0000203,72,Male,Kano,Zenith,Savings,32870.91,78611.77,4,10,Friday,Atm,Yes,Yes,0,24.0,0,No,0.4181,No,10.4004,11.2723,Normal,0.16,0,0.9227
TXN0000204,45,Male,Anambra,FirstBank,Savings,4458.23,238799.58,6,19,Friday,Atm,Yes,Yes,0,53.0,0,No,0.0187,No,8.4027,12.3834,Normal,0.1111,0,0.6785
TXN0000205,42,Male,Abuja,Polaris,Current,3254.37,140973.09,1,17,Wednesday,Pos,Yes,Yes,0,4.0,0,No,0.0231,No,8.0881,11.8563,Normal,0.2,0,0.6822
TXN0000206,56,Male,Kano,Access,Current,45729.33,315163.58,3,6,Tuesday,Online,Yes,Yes,0,70.0,0,No,0.1451,No,10.7305,12.6609,Normal,0.0423,0,0.8475
TXN0000207,50,Female,Lagos,Fidelity,Savings,10358.11,187336.39,1,11,Thursday,Mobile,No,Yes,0,1.0,0,No,0.0553,No,9.2456,12.1407,Normal,0.5,0,0.7615
TXN0000208,18,Male,Oyo,UBA,Current,14151.76,220399.27,2,0,Friday,Online,Yes,Yes,1,26.0,2,No,0.0642,No,9.5577,12.3032,RedFlag,0.0741,3,0.7768
TXN0000209,74,Female,Rivers,Fidelity,Domiciliary,73712.44,165138.65,2,18,Saturday,Atm,Yes,No,0,37.0,0,No,0.4464,No,11.2079,12.0145,Normal,0.0526,0,0.9329
TXN0000210,44,Male,Lagos,Zenith,Savings,13796.07,14480.01,2,10,Tuesday,Transfer,Yes,Yes,0,8.0,0,No,0.9528,No,9.5322,9.5806,Normal,0.2222,0,0.9949
TXN0000211,74,Male,Delta,Fidelity,Savings,100.0,99572.4,4,20,Tuesday,Pos,No,Yes,0,51.0,0,No,0.001,No,4.6151,11.5087,Normal,0.0769,0,0.401
TXN0000212,69,Female,Bauchi,Sterling,Current,69504.21,8722.23,3,22,Tuesday,Online,Yes,Yes,0,56.0,0,No,7.9686,No,11.1492,9.0737,RedFlag,0.0526,0,1.2287
TXN0000213,30,Female,Kaduna,Stanbic,Current,355.48,89008.62,1,2,Wednesday,Online,Yes,No,0,1.0,2,No,0.004,No,5.8763,11.3965,RedFlag,0.5,2,0.5156
TXN0000214,58,Male,Kaduna,Zenith,Domiciliary,27138.92,189042.85,4,12,Thursday,Atm,Yes,No,0,43.0,1,No,0.1436,No,10.2088,12.1497,Normal,0.0909,1,0.8403
TXN0000215,20,Female,Abuja,FirstBank,Current,9748.07,82034.12,2,19,Saturday,Atm,Yes,Yes,0,1.0,0,No,0.1188,No,9.1849,11.3149,Normal,1.0,0,0.8118
TXN0000216,56,Male,Enugu,Polaris,Savings,15890.4,500.0,1,4,Friday,Pos,Yes,Yes,0,66.0,0,No,31.7808,No,9.6735,6.2166,RedFlag,0.0149,0,1.5561
TXN0000217,23,Female,Bauchi,Access,Domiciliary,19812.32,69135.2,1,9,Monday,Mobile,Yes,Yes,0,58.0,0,No,0.2866,No,9.8941,11.1438,Normal,0.0169,0,0.8879
TXN0000218,25,Male,Kaduna,Sterling,Current,13125.65,10524.58,1,17,Sunday,Mobile,Yes,No,0,46.0,1,Yes,1.2471,No,9.4824,9.2616,Normal,0.0213,1,1.0238
TXN0000219,44,Male,Anambra,GTBank,Savings,37221.34,227526.34,2,6,Wednesday,Mobile,Yes,Yes,0,13.0,1,No,0.1636,No,10.5247,12.335,Normal,0.1429,1,0.8532
TXN0000220,26,Male,Oyo,Sterling,Savings,66735.07,229699.11,3,1,Saturday,Mobile,Yes,Yes,0,43.0,0,No,0.2905,No,11.1085,12.3445,RedFlag,0.0682,0,0.8999
TXN0000221,54,Male,Abuja,GTBank,Savings,2259.39,246277.58,4,11,Sunday,Atm,Yes,Yes,0,8.0,0,No,0.0092,No,7.7233,12.4142,Normal,0.4444,0,0.6221
TXN0000222,50,Male,Rivers,UBA,Savings,40267.58,4619.49,1,21,Wednesday,Atm,Yes,No,0,91.0,1,Yes,8.7169,No,10.6033,8.4383,Normal,0.0109,1,1.2566
TXN0000223,68,Female,Lagos,UBA,Current,3443.4,4920.22,6,6,Monday,Mobile,Yes,Yes,0,39.0,1,No,0.6998,No,8.1445,8.5013,Normal,0.15,1,0.958
TXN0000224,59,Male,Lagos,FirstBank,Current,2092.07,350653.14,1,11,Wednesday,Mobile,Yes,Yes,0,52.0,0,Yes,0.006,No,7.6464,12.7676,Normal,0.0189,0,0.5989
TXN0000225,61,Female,Kaduna,Access,Current,77103.44,19804.26,2,3,Friday,Online,Yes,No,0,52.0,0,No,3.8933,No,11.2529,9.8937,RedFlag,0.0377,0,1.1374
TXN0000226,41,Female,Abuja,Fidelity,Domiciliary,16799.22,166340.41,2,10,Thursday,Online,Yes,No,1,70.0,0,No,0.101,No,9.7291,12.0218,Normal,0.0282,1,0.8093
TXN0000227,32,Male,Kaduna,Fidelity,Domiciliary,4139.66,238044.65,1,19,Thursday,Mobile,Yes,Yes,1,32.0,0,No,0.0174,No,8.3286,12.3802,Normal,0.0303,1,0.6727
TXN0000228,71,Female,Lagos,Polaris,Current,21096.76,89094.05,2,7,Friday,Pos,Yes,No,0,71.0,1,No,0.2368,No,9.9569,11.3975,Normal,0.0278,1,0.8736
TXN0000229,49,Female,Delta,Stanbic,Savings,7637.23,118604.77,2,1,Friday,Atm,Yes,Yes,0,40.0,1,No,0.0644,No,8.9409,11.6836,RedFlag,0.0488,1,0.7653
TXN0000230,49,Female,Kano,GTBank,Savings,15604.95,38695.33,2,17,Thursday,Pos,Yes,Yes,0,56.0,1,No,0.4033,No,9.6554,10.5635,Normal,0.0351,1,0.914
TXN0000231,41,Female,Bauchi,UBA,Savings,24498.05,385765.8,6,17,Saturday,Transfer,Yes,Yes,0,91.0,0,Yes,0.0635,No,10.1064,12.863,Normal,0.0652,0,0.7857
TXN0000232,58,Male,Abuja,Access,Savings,50865.5,53887.69,1,1,Friday,Pos,Yes,No,0,58.0,0,Yes,0.9439,Yes,10.837,10.8947,RedFlag,0.0169,0,0.9947
TXN0000233,69,Female,Anambra,Polaris,Current,100.0,36848.87,6,22,Sunday,Transfer,Yes,Yes,0,62.0,0,No,0.0027,No,4.6151,10.5146,RedFlag,0.0952,0,0.4389
TXN0000234,66,Male,Kaduna,UBA,Current,6024.44,111793.55,4,3,Wednesday,Transfer,No,No,0,42.0,0,No,0.0539,No,8.7037,11.6244,RedFlag,0.093,0,0.7487
TXN0000235,66,Male,Kaduna,Polaris,Savings,2530.63,31703.32,1,20,Thursday,Mobile,Yes,Yes,0,7.0,1,No,0.0798,No,7.8366,10.3642,Normal,0.125,1,0.7561
TXN0000236,69,Female,Enugu,Access,Domiciliary,2553.52,174085.1,1,7,Monday,Online,No,No,0,23.0,0,Yes,0.0147,No,7.8456,12.0673,Normal,0.0417,0,0.6502
TXN0000237,29,Female,Oyo,UBA,Domiciliary,72866.44,108576.67,1,22,Monday,Transfer,No,No,0,40.0,2,Yes,0.6711,Yes,11.1964,11.5952,RedFlag,0.0244,2,0.9656
TXN0000238,56,Female,Rivers,FCMB,Savings,68754.22,23990.89,2,10,Friday,Online,Yes,Yes,0,12.0,0,No,2.8658,No,11.1383,10.0855,Normal,0.1538,0,1.1044
TXN0000239,19,Male,Kaduna,FirstBank,Current,34588.26,10442.13,5,7,Monday,Pos,Yes,Yes,0,66.0,0,No,3.3124,No,10.4513,9.2537,Normal,0.0746,0,1.1294
TXN0000240,20,Female,Anambra,Fidelity,Current,25754.9,22093.01,4,4,Monday,Atm,Yes,Yes,0,19.0,1,No,1.1657,No,10.1564,10.0031,RedFlag,0.2,1,1.0153
TXN0000241,66,Male,Rivers,Stanbic,Current,47092.01,22035.86,1,7,Thursday,Atm,Yes,No,0,1.0,2,No,2.1371,No,10.7599,10.0005,Normal,0.5,2,1.0759
TXN0000242,54,Female,Oyo,FCMB,Savings,1504.6,56280.52,5,0,Wednesday,Online,Yes,Yes,0,60.0,0,No,0.0267,No,7.3169,10.9381,RedFlag,0.082,0,0.6689
TXN0000243,66,Male,Enugu,FCMB,Savings,3181.23,268707.52,1,20,Tuesday,Atm,Yes,Yes,0,53.0,0,No,0.0118,No,8.0653,12.5014,Normal,0.0185,0,0.6452
TXN0000244,73,Male,Kaduna,Sterling,Savings,9535.64,8850.13,1,11,Monday,Mobile,Yes,Yes,0,1.0,0,No,1.0775,No,9.1629,9.0883,Normal,0.5,0,1.0082
TXN0000245,34,Female,Rivers,Access,Savings,44668.16,20560.18,5,10,Friday,Atm,Yes,Yes,0,42.0,2,No,2.1726,No,10.707,9.9312,Normal,0.1163,2,1.0781
TXN0000246,66,Female,Rivers,Sterling,Savings,15977.49,54123.79,5,9,Tuesday,Transfer,Yes,Yes,0,54.0,0,No,0.2952,No,9.679,10.899,Normal,0.0909,0,0.8881
TXN0000247,19,Male,Delta,FCMB,Savings,17508.06,456776.76,4,1,Monday,Mobile,Yes,Yes,0,42.0,0,No,0.0383,No,9.7705,13.032,RedFlag,0.093,0,0.7497
TXN0000248,19,Male,Rivers,Access,Savings,6510.28,215880.14,3,20,Sunday,Atm,Yes,No,0,28.0,2,No,0.0302,No,8.7813,12.2825,Normal,0.1034,2,0.7149
TXN0000249,45,Female,Lagos,Sterling,Savings,26130.64,381110.07,2,12,Wednesday,Mobile,Yes,No,0,30.0,0,Yes,0.0686,No,10.1709,12.8508,Normal,0.0645,0,0.7915
TXN0000250,71,Female,Oyo,Sterling,Savings,54696.2,79676.75,1,11,Saturday,Transfer,Yes,Yes,0,38.0,0,No,0.6865,No,10.9096,11.2857,Normal,0.0256,0,0.9667
TXN0000251,40,Male,Anambra,Zenith,Savings,9993.82,16779.71,2,17,Monday,Atm,No,Yes,0,36.0,0,Yes,0.5956,No,9.2098,9.728,Normal,0.0541,0,0.9467
TXN0000252,54,Male,Enugu,Fidelity,Savings,24136.1,36027.35,1,21,Friday,Transfer,No,No,0,55.0,0,No,0.6699,No,10.0915,10.4921,Normal,0.0179,0,0.9618
TXN0000253,49,Female,Oyo,Polaris,Current,10084.77,50793.18,2,17,Sunday,Transfer,Yes,Yes,0,48.0,0,Yes,0.1985,No,9.2189,10.8355,Normal,0.0408,0,0.8508
TXN0000254,50,Female,Kano,Stanbic,Current,39342.01,231335.35,7,9,Wednesday,Transfer,Yes,No,0,1.0,0,No,0.1701,No,10.5801,12.3516,Normal,3.5,0,0.8566
TXN0000255,18,Male,Lagos,Polaris,Savings,24082.15,174061.98,3,1,Friday,Pos,Yes,Yes,0,10.0,2,No,0.1384,No,10.0893,12.0672,RedFlag,0.2727,2,0.8361
TXN0000256,36,Male,Enugu,Zenith,Savings,10367.78,35169.61,1,18,Friday,Pos,Yes,Yes,0,56.0,1,No,0.2948,No,9.2466,10.468,Normal,0.0175,1,0.8833
TXN0000257,19,Female,Kano,Fidelity,Savings,13620.29,273715.72,5,20,Friday,Mobile,Yes,Yes,0,58.0,0,No,0.0498,No,9.5194,12.5198,Normal,0.0847,0,0.7603
TXN0000258,70,Female,Rivers,Access,Domiciliary,2391.51,294015.19,5,13,Friday,Mobile,No,Yes,0,17.0,0,Yes,0.0081,No,7.7801,12.5914,Normal,0.2778,0,0.6179
TXN0000259,61,Male,Oyo,Access,Savings,50269.75,321119.4,5,18,Friday,Mobile,No,No,0,7.0,0,Yes,0.1565,Yes,10.8252,12.6796,Normal,0.625,0,0.8537
TXN0000260,43,Male,Anambra,Polaris,Savings,77103.44,48238.41,2,8,Wednesday,Mobile,No,Yes,0,68.0,0,No,1.5984,No,11.2529,10.7839,Normal,0.029,0,1.0435
TXN0000261,49,Male,Enugu,Stanbic,Savings,16224.15,21533.84,2,19,Thursday,Pos,Yes,Yes,0,69.0,0,No,0.7534,No,9.6943,9.9774,Normal,0.0286,0,0.9716
TXN0000262,23,Male,Bauchi,FirstBank,Savings,6254.43,16465.1,1,5,Sunday,Mobile,Yes,No,0,17.0,0,No,0.3799,No,8.7412,9.7091,Normal,0.0556,0,0.9003
TXN0000263,49,Male,Kano,FirstBank,Current,27314.98,76645.78,6,17,Wednesday,Mobile,Yes,No,0,4.0,0,No,0.3564,No,10.2152,11.247,Normal,1.2,0,0.9083
TXN0000264,72,Female,Delta,UBA,Savings,15054.41,84140.26,3,16,Thursday,Pos,Yes,Yes,0,10.0,0,Yes,0.1789,No,9.6195,11.3403,Normal,0.2727,0,0.8483
TXN0000265,21,Male,Lagos,Stanbic,Domiciliary,7268.84,303981.83,1,17,Sunday,Online,Yes,Yes,0,25.0,0,No,0.0239,No,8.8915,12.6247,Normal,0.0385,0,0.7043
TXN0000266,72,Male,Lagos,UBA,Savings,979.78,46746.23,6,19,Saturday,Transfer,Yes,Yes,1,70.0,0,Yes,0.021,No,6.8883,10.7525,Normal,0.0845,1,0.6406
TXN0000267,28,Male,Delta,Polaris,Current,55114.79,147883.16,1,6,Wednesday,Mobile,Yes,Yes,0,50.0,1,No,0.3727,No,10.9172,11.9042,Normal,0.0196,1,0.9171
TXN0000268,73,Male,Lagos,Zenith,Savings,39831.04,232825.93,2,1,Friday,Transfer,Yes,Yes,0,49.0,0,No,0.1711,No,10.5924,12.3581,RedFlag,0.04,0,0.8571
TXN0000269,34,Male,Abuja,Zenith,Current,44153.18,47032.65,1,9,Wednesday,Pos,Yes,Yes,0,39.0,0,No,0.9388,No,10.6954,10.7586,Normal,0.025,0,0.9941
TXN0000270,55,Female,Abuja,Polaris,Savings,14488.31,46620.01,1,0,Wednesday,Online,No,Yes,0,46.0,1,No,0.3108,No,9.5812,10.7498,RedFlag,0.0213,1,0.8913
TXN0000271,41,Male,Enugu,Zenith,Current,34985.04,165915.91,3,18,Thursday,Transfer,Yes,Yes,0,21.0,0,No,0.2109,No,10.4627,12.0192,Normal,0.1364,0,0.8705
TXN0000272,22,Male,Bauchi,Access,Current,21760.55,194268.7,1,22,Wednesday,Atm,Yes,No,0,77.0,1,No,0.112,No,9.9879,12.177,RedFlag,0.0128,1,0.8202
TXN0000273,69,Female,Anambra,FirstBank,Current,11741.1,456776.76,1,18,Saturday,Transfer,Yes,Yes,0,5.0,0,No,0.0257,No,9.3709,13.032,Normal,0.1667,0,0.7191
TXN0000274,51,Male,Rivers,Zenith,Savings,46246.7,284508.68,4,1,Sunday,Mobile,No,Yes,0,47.0,0,No,0.1625,No,10.7418,12.5585,RedFlag,0.0833,0,0.8553
