TransactionID,Age,Gender,State,Bank,AccountType,TransactionAmount,AccountBalance,NumTransactionsDay,TransactionHour,TransactionDay,Channel,LocationMatch,DeviceKnown,PrevFraudFlag,AccountAgeMonths,FailedAttempts,InternationalTransaction,AmountToBalanceRatio,IsFraud
TXN0000189,45.0,F,Bauchi,Access,savings,9834.65,164422.53,2,0 PM,Thursday,Online,no,Yes,0,57,0,1,0.0598,false
TXN0000190,19.0,Male,Bauchi,Fidelity,Current,80947.11,"₦51,732.90",4,17,Friday,ATM,No,Yes,0,74,0,1,1.5647,0
TXN0000191,59.0,F,Enugu,Zenith,Domiciliary,17947.41,113452.29,1,21,Friday,ATM,Yes,No,0,37,0,No,0.1582,Clean
TXN0000192,62.0,Female,Anambra,Access,Current,186.03,158024.55,5,16,Wednesday,Online,Yes,yes,0,50,0,Yes,0.0012,CLEAN
TXN0000193,74 years,Male,Delta,Polaris,Savings,11958.39,109844.43,4,17,Tuesday,Mobile,Yes,No,0,44,1,No,0.1089,CLEAN
TXN0000194,70.0,male,Kano,Sterling,Domiciliary,194.52,79982.35,4,3,Tuesday,Transfer,0,Yes,0,7,0,no,0.0024,no
TXN0000195,23.0,FEMALE,Lagos,Polaris,Domiciliary,6788.85,64132.23,4,15:00,Saturday,ATM,Yes,Yes,0,54,0,No,0.1059,CLEAN
TXN0000196,45.0,Female,Enugu,Fidelity,Current,15160.48,225592.8,4,19,Tuesday,Mobile,no,No,0,40,2,No,0.0672,yes
TXN0000197,45.0,Female,Anambra,FCMB,Current,9766.62,201484.65,4,12,Tuesday,ATM,No,yes,0,75,1,no,0.0485,Clean
TXN0000198,61.0,FEMALE,Abuja,FCMB,Domiciliary,832.05,178721.71,5,10,Saturday,Mobile,Yes,No,0,37,0,No,0.0047,NO
TXN0000199,61.0,MALE,Bauchi,Access,Current,3091.95,70423.07,3,18,Tuesday,POS,No,Yes,0,61,0,1,0.0439,False
TXN0000200,37.0,female,Rivers,Stanbic,current,20011.99,224240.12,2,10,Monday,Online,No,Yes,0,29,1,No,0.0892,false
TXN0000201,47.0,Female,Delta,FirstBank,Savings,29735.72,474458.11,3,0,Thursday,Online,Yes,No,0,17,0,No,0.0627,NO
TXN0000202,28.0,m,Bauchi,FCMB,current,12960.9,175184.48,3,7,Friday,POS,0,No,0,56,0,no,0.074,no
TXN0000203,72.0,Male,Kano,Zenith,Savings,"NGN32,870.91",78611.77,4,10,Friday,ATM,Yes,Yes,0,24,0,No,0.4181,False
TXN0000204,45.0,male,Anambra,FirstBank,Savings,4458.23,238799.58,6,19,Friday,ATM,Yes,Yes,0,53,0,No,0.0187,0
TXN0000205,42.0,Male,Abuja,Polaris,Current,3254.37,140973.09,1,17,Wednesday,pos,Yes,Yes,0,4,0,No,0.0231,Clean
TXN0000206,56.0,male,Kano,Access,Current,45729.33,315163.58,3,6,Tuesday,Online,Yes,Yes,0,70,0,No,0.1451,Clean
TXN0000207,50.0,Female,Lagos,Fidelity,savings,10358.11,187336.39,1,11,Thursday,mobile,no,Yes,0,1,0,No,0.0553,No
TXN0000208,18.0,M,Oyo,UBA,Current,14151.76,220399.27,2,0,Friday,Online,Yes,Yes,1,26,2,no,0.0642,False
TXN0000209,74.0,Female,Rivers,Fidelity,Domiciliary,73712.44,165138.65,2,18,Saturday,atm,yes,No,0,37,0,No,0.4464,false
TXN0000210,44.0,Male,Lagos,Zenith,Savings,13796.07,14480.01,2,10,Tuesday,Transfer,Yes,yes,0,8,0,no,0.9527,False
TXN0000211,74.0,male,Delta,Fidelity,Savings,100.0,99572.4,4,20,Tuesday,POS,No,Yes,0,51,0,No,0.001,NO
TXN0000212,69.0,FEMALE,Bauchi,Sterling,Current,69504.21,8722.23,3,22,Tuesday,Online,Yes,Yes,0,56,0,No,7.9677,False
TXN0000213,30.0,f,Kaduna,Stanbic,Current,355.48,89008.62,1,2,Wednesday,Online,Yes,Unknown,0,1,2,No,0.004,Clean
TXN0000214,58.0,Male,Kaduna,Zenith,Domiciliary,27138.92,189042.85,4,12,Thursday,ATM,Yes,No,0,43,1,no,0.1436,no
TXN0000215,20.0,female,Abuja,FirstBank,Current,9748.07,82034.12,2,19,Saturday,ATM,Yes,Yes,0,1,0,No,0.1188,Clean
TXN0000216,56.0,male,Enugu,Polaris,S,15890.4,500.0,1,4,Friday,POS,Yes,Yes,0,66,0,No,31.7174,Clean
TXN0000217,23.0,Female,Bauchi,Access,Domiciliary,19812.32,69135.2,1,9,Monday,Mobile,Yes,Yes,0,58,0,0,0.2866,no
TXN0000218,25.0,Male,Kaduna,Sterling,CUR,13125.65,10524.58,1,17,Sunday,Mobile,Yes,Unknown,0,46,1,1,1.247,Clean
TXN0000219,44.0,male,Anambra,GTBank,Savings,37221.34,227526.34,2,6,Wednesday,Mobile,Yes,Yes,0,13,1,No,0.1636,Clean
TXN0000220,26.0,m,Oyo,Sterling,Savings,66735.07,229699.11,3,1,Saturday,Mobile,Yes,Yes,0,43,0,No,0.2905,NO
TXN0000221,54.0,male,Abuja,GTBank,Savings,2259.39,246277.58,4,11,Sunday,ATM,Yes,Yes,0,8,0,no,0.0092,0
TXN0000222,50.0,M,Rivers,UBA,Savings,40267.58,4619.49,1,21,Wednesday,ATM,yes,Unknown,0,91,1,Yes,8.715,0
TXN0000223,68.0,F,Lagos,UBA,Current,3443.4,4920.22,6,6,Monday,Mobile,yes,Yes,0,39,1,No,0.6997,no
TXN0000224,59.0,Male,Lagos,FirstBank,Current,2092.07,350653.14,1,11,Wednesday,Mobile,Yes,Yes,0,52,0,Yes,0.006,NO
TXN0000225,61.0,female,Kaduna,Access,Current,77993.56,19804.26,2,3,Friday,Online,Y,Unknown,0,52,0,no,3.938,Clean
TXN0000226,41.0,female,Abuja,Fidelity,Domiciliary,16799.22,166340.41,2,10,Thursday,Online,Yes,No,1,70,0,No,0.101,NO
TXN0000227,32.0,Male,Kaduna,Fidelity,DOM,4139.66,238044.65,1,19,Thursday,MOBILE,Yes,Yes,1,32,0,0,0.0174,Clean
TXN0000228,71.0,FEMALE,Lagos,Polaris,current,21096.76,89094.05,2,7,Friday,POS,Yes,0,0,71,1,No,0.2368,0
TXN0000229,49.0,Female,Delta,Stanbic,Savings,7637.23,118604.77,2,1,Friday,ATM,Yes,Yes,0,40,1,No,0.0644,NO
TXN0000230,49.0,f,Kano,GTBank,Savings,15604.95,38695.33,2,17,Thursday,POS,yes,yes,0,56,1,No,0.4033,Clean
TXN0000231,41.0,Female,Bauchi,UBA,Savings,24498.05,385765.8,6,17,Saturday,Transfer,Yes,yes,0,91,0,Yes,0.0635 ratio,False
TXN0000232,58.0,Male,Abuja,Access,Savings,50865.5,53887.69,1,1,Friday,POS,Yes,No,0,58,0,1,0.9439,true
TXN0000233,69.0,Female,Anambra,Polaris,Current,100.0,36848.87,6,22,Sunday,Transfer,Yes,yes,0,62,0,no,0.0027,false
TXN0000234,66.0,M,Kaduna,UBA,Current,6024.44,111793.55,4,3,Wednesday,Transfer,no,no,0,42,0,no,0.0539,Clean
TXN0000235,66.0,Male,Kaduna,Polaris,Savings,2530.63,31703.32,1,20,Thursday,Mobile,Yes,yes,0,7,1,No,0.0798,CLEAN
TXN0000236,69.0,F,Enugu,Access,Domiciliary,2553.52,174085.1,1,7,Monday,Online,No,No,0,23,0,1,0.0147,0
TXN0000237,29.0,F,Oyo,UBA,Domiciliary,72866.44,108576.67,1,22,Monday,Transfer,No,No,0,40,2,Yes,0.6711,yes
TXN0000238,56.0,female,Rivers,FCMB,Savings,68754.22,23990.89,2,10,Friday,Online,Yes,Yes,0,12,0,No,2.8657,NO
TXN0000239,19.0,Male,Kaduna,FirstBank,Current,34588.26,10442.13,5,7,Monday,POS,Yes,Yes,0,66,0,No,3.3121,NO
TXN0000240,20.0,F,Anambra,Fidelity,current,25754.9,22093.01,4,4,Monday,ATM,Yes,Yes,0,19,1,No,1.1657,False
TXN0000241,66.0,Male,Rivers,Stanbic,Current,47092.01,22035.86,1,7,Thursday,ATM,Yes,No,0,1,2,No,2.137,false
TXN0000242,54.0,female,Oyo,FCMB,Savings,1504.6,56280.52,5,0,Wednesday,online,yes,Yes,0,60,0,No,0.0267,False
TXN0000243,66.0,Male,Enugu,FCMB,Savings,3181.23,268707.52,1,20,Tuesday,ATM,Yes,Yes,0,53,0,No,0.0118,NO
TXN0000244,73.0,m,Kaduna,Sterling,Savings,9535.64,8850.13,1,11,Monday,Mobile,Yes,Yes,0,1,0,no,1.0773,no
TXN0000245,34.0,female,Rivers,Access,Savings,44668.16,20560.18,5,10,Friday,ATM,Yes,Yes,0,42,2,no,2.1725,False
TXN0000246,66.0,F,Rivers,Sterling,savings,15977.49,54123.79,5,9,Tuesday,Transfer,yes,Yes,0,54,0,No,0.2952,CLEAN
TXN0000247,19.0,M,Delta,FCMB,Savings,17508.06,120891350.0,4,1,Monday,Mobile,yes,Yes,0,42,0,No,0.1448,False
TXN0000248,19.0,Male,Rivers,Access,Savings,6510.28,215880.14,3,20,Sunday,ATM,Yes,No,0,28,2,no,0.0302,no
TXN0000249,45.0,Female,Lagos,Sterling,Savings,26130.64,381110.07,2,12,Wednesday,mobile,Yes,No,0,30,0,Yes,0.0686,No
TXN0000250,71.0,FEMALE,Oyo,Sterling,savings,54696.2,79676.75,1,11,Saturday,Transfer,Yes,Yes,0,38,0,No,0.6865,No
TXN0000251,40.0,m,Anambra,Zenith,Savings,9993.82,16779.71,2,17,Monday,ATM,FALSE,Yes,0,3.0 years,0,1,0.5956,No
TXN0000252,54.0,Male,Enugu,Fidelity,Savings,24136.1,36027.35,1,21,Friday,Transfer,N,No,0,55,0,No,0.6699,NO
TXN0000253,49.0,F,Oyo,Polaris,Current,10084.77,50793.18,2,17,Sunday,Transfer,Yes,Yes,0,48,0,1,0.1985,no
TXN0000254,50.0,female,Kano,Stanbic,Current,39342.01,231335.35,7,9,Wednesday,Transfer,yes,0,0,1,0,No,0.1701,CLEAN
TXN0000255,18.0,male,Lagos,Polaris,Savings,,174061.98,3,1,Friday,POS,Yes,Yes,0,10,2,no,0.0925,No
TXN0000256,36.0,Male,Enugu,Zenith,Savings,10367.78,35169.61,1,18,Friday,POS,Yes,Yes,0,56,1,No,0.2948,0
TXN0000257,19.0,Female,Kano,Fidelity,savings,13620.29,273715.72,5,20,Friday,Mobile,Yes,yes,0,58,0,No,0.0498,0
TXN0000258,70.0,Female,Rivers,Access,DOM,2391.51,294015.19,5,13,Friday,Mobile,0,Yes,0,17,0,Yes,0.0081,False
TXN0000259,61.0,MALE,Oyo,Access,Savings,50269.75,"₦321,119.40",5,18,Friday,Mobile,No,No,0,7,0,Yes,0.1565,Fraud
TXN0000260,43.0,M,Anambra,Polaris,Savings,79293.28,48238.41,2,8,Wednesday,Mobile,no,Yes,0,68,0,No,1.6437,Clean
TXN0000261,49.0,M,Enugu,Stanbic,Savings,16224.15,21533.84,2,19,Thursday,POS,Yes,yes,0,69,0,No,0.7534,no
TXN0000262,23.0,m,Bauchi,FirstBank,savings,6254.43,16465.1,1,5,Sunday,Mobile,Yes,no,0,17,0,no,0.3798,NO
TXN0000263,49.0,male,Kano,FirstBank,Current,27314.98,76645.78,6,17,Wednesday,Mobile,Yes,0,0,4,0,no,0.3564,NO
TXN0000264,72.0,FEMALE,Delta,UBA,savings,15054.41,84140.26,3,16,Thursday,pos,Yes,Yes,0,10,0,1,0.1789,NO
TXN0000265,21.0,M,Lagos,Stanbic,Domiciliary,7268.84,303981.83,1,17,Sunday,Online,Yes,Yes,0,25,0,No,0.0239,no
TXN0000266,72.0,Male,Lagos,UBA,SAV,979.78,46746.23,6,19,Saturday,Transfer,Yes,Yes,1,70,0,1,0.021,no
TXN0000267,28.0,m,Delta,Polaris,current,55114.79,147883.16,1,6,Wednesday,Mobile,Yes,Yes,0,50,1,no,0.3727,false
TXN0000268,73.0,M,Lagos,Zenith,savings,39831.04,232825.93,2,1,Friday,Transfer,Yes,yes,0,49,0,No,0.1711,0
TXN0000269,34.0,Male,Abuja,Zenith,Current,44153.18,47032.65,1,9,Wednesday,POS,Yes,1,0,39,0,No,0.9388,false
TXN0000270,55.0,Female,Abuja,Polaris,Savings,14488.31,46620.01,1,0,Wednesday,online,no,Yes,0,46,1,no,0.3108,Clean
TXN0000271,41.0,Male,Enugu,Zenith,Current,34985.04,165915.91,3,18,Thursday,Transfer,Yes,Yes,0,21,0,No,0.2109,false
TXN0000272,22.0,M,Bauchi,Access,Current,21760.55,194268.7,1,22,Wednesday,ATM,Yes,No,0,77,1,No,0.112,No
TXN0000273,69.0,FEMALE,Anambra,FirstBank,Current,11741.1,481943.91,1,18,Saturday,Transfer,Yes,Yes,0,5,0,No,0.0244,NO
TXN0000274,51.0,m,Rivers,Zenith,Savings,46246.7,284508.68,4,1,Sunday,Mobile,No,Yes,0,47,0,no,0.1625,False
TXN0000275,23.0,m,Abuja,Fidelity,Domiciliary,167266.71,258939.08,4,14,Wednesday,Mobile,Yes,yes,0,52,0,No,0.646,false
TXN0000276,39.0,Male,Kano,Sterling,Current,57385.84,176801.43,6,16,Monday,WEB,0,Yes,0,42,0,No,0.3246,No
TXN0000277,28.0,Female,Delta,Zenith,Current,,18917.27,2,2,Friday,Online,Yes,Yes,0,38,0,No,1.9782,CLEAN
TXN0000278,65.0,Male,Oyo,FCMB,Savings,34409.39,248511.84,3,6,Friday,ATM,Yes,No,0,4,1,No,0.1385,no
TXN0000279,33.0,FEMALE,Bauchi,Stanbic,Current,26263.33,410749.49,3,18,Monday,Transfer,no,Yes,0,33,0,1,0.0639,no
TXN0000280,50.0,Female,Anambra,GTBank,Savings,48038.3,74321.06,3,20,Saturday,ATM,Yes,No,0,34,0,No,0.6464,no
TXN0000281,26.0,male,Kano,Sterling,current,16985.11,56457.75,3,21,Wednesday,mobile,Yes,Yes,1,8,0,No,0.3008,no
TXN0000282,23.0,female,Bauchi,UBA,Current,5014.06,110872.9,2,11,Tuesday,POS,1,No,0,20,0,no,0.0452,0
TXN0000283,33.0,M,Delta,Sterling,Savings,36530.81,470096.13,1,13,Wednesday,Mobile,Yes,Yes,0,53,0,No,0.0777,no
TXN0000284,46.0,Female,Kano,FCMB,Savings,62989.43,7825.46,3,20,Friday,Transfer,Yes,No,0,8,0,No,8.0483,no
TXN0000285,20.0,f,Delta,FCMB,Domiciliary,10439.16,185103.29,4,16,Sunday,online,0,No,0,22,0,No,0.0564,No
TXN0000286,37.0,f,Anambra,GTBank,Savings,"NGN38,194.52",252841.24,2,20,Sunday,ATM,Yes,Unknown,0,28,0,No,0.1511,no
TXN0000287,53.0,Female,Lagos,Stanbic,S,7995580.0,233206.36,7,18,Wednesday,ATM,Yes,Yes,0,2.8 years,0,No,0.0343,no
TXN0000288,36.0,M,Rivers,UBA,Current,71442.89,125474.5,2,23,Tuesday,Transfer,no,Yes,0,15,0,Yes,0.5694,CLEAN
TXN0000289,43.0,f,Rivers,Sterling,Savings,28757.72,"₦379,918.65",1,4,Monday,atm,Yes,No,0,65,0,No,0.0757,NO
TXN0000290,20yrs,Male,Kaduna,Stanbic,Domiciliary,21057.19,21671.3,3,7,Friday,Online,No,yes,1,49,0,no,0.9716,Yes
TXN0000291,36.0,M,Abuja,Fidelity,Savings,37838.44,42185.55,3,8,Tuesday,ATM,Yes,no,0,23,0,No,0.8969,NO
TXN0000292,37.0,Male,Enugu,FCMB,savings,41947.09,54999.33,1,1,Tuesday,ATM,No,Yes,0,37,1,No,0.7627,No
TXN0000293,49.0,F,Oyo,Sterling,Savings,55726.37,1307.29,4,14,Tuesday,Mobile,Yes,Yes,0,44,0,No,42.5948,no
TXN0000294,24.0,Male,Delta,Zenith,S,57846.09,69464.75,2,19,Thursday,ATM,Yes,Yes,1,28,0,No,0.8327,false
TXN0000295,69.0,M,Kaduna,Sterling,Current,1353.24,26270.88,5,15,Monday,POS,yes,Yes,0,15,0,no,0.0515,no
TXN0000296,58.0,Female,Kaduna,Stanbic,current,3278.57,193443.85,3,16,Friday,Transfer,Yes,Yes,0,30,0,0,0.0169,NO
TXN0000297,50 years,F,Kaduna,FirstBank,Savings,43726.25,80409.41,2,9,Monday,ATM,Yes,yes,0,28,2,No,0.5438,No
TXN0000298,57.0,f,Delta,Access,Savings,72993.21,182842.38,5,11,Saturday,POS,Yes,Yes,0,41,1,1,0.3992,False
TXN0000299,56.0,MALE,Anambra,Stanbic,Domiciliary,9192.38,52147.36,1,8,Thursday,POS,Yes,Yes,0,57,0,Yes,0.1763,no
TXN0000300,35.0,MALE,Delta,Zenith,Domiciliary,215.98,21220.32,1,23,Saturday,POS,Yes,Yes,0,22,0,No,0.0102,NO
TXN0000301,57.0,male,Rivers,Fidelity,Savings,9741.22,21232.64,1,12,Friday,Online,Yes,yes,0,1,2,yes,0.4588,0
TXN0000302,18.0,Male,Delta,Fidelity,Current,12066.65,34084.74,3,1,Wednesday,Mobile,Yes,Yes,0,29,0,no,0.354,False
TXN0000303,28.0,Female,Anambra,Sterling,Savings,35785.78,18361.71,6,5AM,Sunday,mobile,TRUE,Yes,1,32,1,no,1.9488,False
TXN0000304,45.0,m,Bauchi,Fidelity,Current,1218.85,37374.45,2,20,Monday,POS,Yes,Yes,0,35,2,no,0.0326,no
TXN0000305,74.0,Female,Rivers,FCMB,Savings,5976.75,"NGN129,780.60",4,20,Thursday,pos,Yes,Yes,0,13,0,No,0.0461,no
TXN0000306,42.0,Male,Lagos,FirstBank,Savings,56100.5,44424.9,3,2,Wednesday,Mobile,No,Yes,0,22,0,No,1.2628,false
TXN0000307,67.0,female,Kano,FirstBank,Savings,4205.15,62998.49,2,16,Saturday,Mobile,yes,Yes,0,1,1,Yes,0.0667,no
TXN0000308,40.0,Female,Lagos,Polaris,Current,35599.66,8126.3,1,13,Thursday,POS,Y,Yes,0,68,1,0,4.3803,CLEAN
TXN0000309,48.0,Female,Enugu,Polaris,Savings,11208.42,334134.3,3,10,Friday,mobile,FALSE,Yes,0,13,0,No,0.0335,0
TXN0000310,47.0,f,Lagos,GTBank,DOM,27166.61,22303.02,4,5,Saturday,POS,no,No,0,65,0,yes,1.218,true
TXN0000311,59.0,FEMALE,Rivers,Zenith,Savings,1917.88,64309.87,3,21,Sunday,Mobile,Yes,Yes,0,73,0,No,0.0298,False
TXN0000312,52.0,M,Lagos,Fidelity,SAV,8441.35,71579.44,2,4,Monday,mobile,Yes,Yes,0,57,0,No,0.1179,False
TXN0000313,24.0,f,Abuja,Fidelity,Current,13825.49,221844.54,1,8,Thursday,atm,Yes,No,0,45,2,no,0.0623,CLEAN
TXN0000314,33.0,male,Lagos,GTBank,Current,48659.97,99114.44,1,9,Sunday,POS,no,Yes,0,41,0,No,0.4909,Clean
TXN0000315,43.0,female,Oyo,Access,Savings,20723.94,72422.31,1,11,Saturday,Transfer,yes,Yes,0,16,0,No,0.2862,no
TXN0000316,65.0,Male,Enugu,Stanbic,Current,1157.0,178547.32,3,12,Friday,Online,No,Unknown,0,18,0,No,0.0065,Clean
TXN0000317,74.0,Male,Kano,Sterling,Domiciliary,40470.37,136328.3,2,9,Thursday,ATM,Yes,0,0,31,0,No,0.2969,False
TXN0000318,69.0,male,Anambra,GTBank,Current,1401.6,12203.41,4,0,Tuesday,Mobile,Y,No,0,88,0,No,0.1148,False
TXN0000319,66yrs,FEMALE,Oyo,Stanbic,Savings,68091.75,56247.71,1,6,Saturday,Mobile,no,Yes,0,55,1,no,1.2105,Clean
TXN0000320,19.0,male,Oyo,FirstBank,SAV,5947.47,576711.64,2,21,Saturday,Online,1,Yes,0,70,0,No,0.0103,false
TXN0000321,18.0,Male,Oyo,GTBank,S,16732.16,99054.15,2,12,Saturday,Online,Yes,Yes,0,42,0,No,0.1689,No
TXN0000322,65.0,Male,Anambra,Fidelity,Current,1875.66,82797.43,1,18,Monday,Online,Yes,No,0,80,0,Yes,0.0227,0
TXN0000323,29.0,MALE,Abuja,Sterling,Current,20622.0,24363.69,3,19,Sunday,Mobile,No,yes,0,39,0,No,0.8464,No
TXN0000324,22.0,Male,Abuja,Polaris,Current,17190.5,"NGN274,018.03",1,19,Sunday,mobile,No,yes,0,44,0,no,0.0627,Clean
TXN0000325,54.0,F,Anambra,Zenith,Savings,13201.35,21460.72,5,19,Saturday,ATM,1,Yes,0,51,0,No,0.6151,NO
TXN0000326,49.0,Male,Bauchi,Zenith,Savings,905.53,16653.77,3,22,Saturday,Online,Yes,Yes,0,44,1,No,0.0544,Clean
TXN0000327,72.0,Male,Delta,GTBank,Current,52785.98,86705.25,4,14,Tuesday,Mobile,no,No,0,3,0,No,0.6088,no
TXN0000328,26.0,male,Delta,Zenith,savings,40567.71,86077.3,2,19,Thursday,POS,Yes,No,0,49,1,No,0.4713,CLEAN
TXN0000329,58.0,male,Abuja,FirstBank,Savings,25061.88,598246.43,2,13,Wednesday,ATM,Yes,Unknown,0,75,0,no,0.0419,No
TXN0000330,52.0,Female,Rivers,Fidelity,Current,21229.24,20464.65,1,5AM,Friday,Mobile,Yes,Yes,0,23,0,No,1.0373,NO
TXN0000331,36.0,Female,Anambra,Zenith,current,29681.7,99197.02,1,0,Wednesday,POS,Yes,Yes,1,35,0,1,0.2992,CLEAN
TXN0000332,65.0,MALE,Abuja,UBA,Savings,3886.83,33705.21,1,7,Wednesday,POS,yes,Yes,0,55,2,yes,0.1153,Clean
TXN0000333,33.0,Female,Rivers,FirstBank,Savings,67444.17,181480.47,3,3,Tuesday,ATM,yes,No,0,18,1,No,0.3716,no
TXN0000334,20.0,F,Delta,FirstBank,savings,"NGN8,375.40",74559.83,4,12,Saturday,POS,yes,No,0,10,0,no,0.1123,False
TXN0000335,37.0,f,Lagos,FCMB,Savings,26713.5,156818.13,1,2,Friday,mobile,Yes,Yes,0,74,3,No,0.1703,0
TXN0000336,41.0,Male,Abuja,Polaris,Savings,23333.1,61966.66,5,1,Saturday,Mobile,no,Yes,0,23,0,no,0.3765,NO
TXN0000337,71.0,m,Enugu,GTBank,Current,25307.24,"₦124,704.91",1,23,Thursday,POS,Yes,Unknown,0,53,1,No,0.2029,Clean
TXN0000338,73.0,Male,Lagos,Access,Current,52789.23,94987.69,4,10,Thursday,online,Yes,Yes,0,30,0,no,0.5557 ratio,No
TXN0000339,50.0,F,Lagos,FirstBank,current,8771.27,,1,5,Thursday,Online,Yes,Yes,0,33,0,No,0.1247,No
TXN0000340,41.0,Female,Abuja,Zenith,Current,34552.4,115674.35,5,12,Thursday,Mobile,Yes,Yes,1,53,1,no,0.2987,no
TXN0000341,69.0,f,Rivers,Sterling,Current,22806.91,72627.23,4,21,Saturday,mobile,No,No,0,21,1,No,0.314,False
TXN0000342,28.0,Female,Enugu,Fidelity,Current,1977.71,245999.09,8,21,Tuesday,Transfer,No,yes,0,4.7 years,1,0,0.008,0
TXN0000343,66.0,Female,Rivers,Access,CUR,13367.49,-102550.12,1,1,Sunday,Mobile,1,Yes,0,93,1,Yes,0.1303,Clean
TXN0000344,25.0,f,Oyo,Polaris,Savings,45496.5,350153.58,1,13,Friday,ATM,yes,Yes,0,75,0,Yes,0.1299,Clean
TXN0000345,53.0,F,Rivers,FirstBank,Savings,9471.09,37809.45,1,10,Thursday,Mobile,yes,yes,1,45,1,0,0.2505,CLEAN
TXN0000346,55.0,F,Rivers,Fidelity,DOM,16457.24,17838.46,2,22,Monday,Transfer,No,Yes,0,1,2,Yes,0.9225,True
TXN0000347,57.0,Female,Bauchi,Polaris,CUR,16766.97,71939.59,3,7,Sunday,POS,Yes,no,0,78,0,yes,0.2331,NO
TXN0000348,37.0,female,Kaduna,Fidelity,Savings,24059.01,30438.57,1,23,Thursday,ATM,Yes,1,0,77,0,No,0.7904,No
TXN0000349,52.0,Male,Kano,Stanbic,Savings,53857.98,74913.48,3,9,Sunday,Online,yes,no,0,76,2,no,0.7189,CLEAN
TXN0000350,65.0,Male,Kaduna,Zenith,Current,4765.07,34867.56,4,14,Tuesday,pos,Yes,Yes,0,6,2,No,0.1367,NO
TXN0000351,42.0,F,Enugu,Sterling,Savings,17560.6,303989.01,4,12,Monday,MOBILE,No,Yes,0,9,1,No,0.0578,0
TXN0000352,52.0,Female,Enugu,UBA,Domiciliary,13802.79,125866310.0,2,6,Wednesday,ATM,No,0,0,1,0,Yes,0.1097,CLEAN
TXN0000353,42.0,f,Anambra,Fidelity,Savings,8771.59,103250.59,1,6,Sunday,online,Yes,Unknown,0,59,1,no,0.085,No
TXN0000354,46.0,m,Rivers,Fidelity,Savings,63021.07,232495.1,4,20,Tuesday,POS,Yes,Yes,0,57,0,yes,0.2711,No
TXN0000355,35.0,female,Lagos,FirstBank,Current,205.12,20952.6,5,3,Saturday,Online,yes,Yes,0,52,0,No,0.0098,CLEAN
TXN0000356,63.0,MALE,Kaduna,GTBank,CUR,3255.7,291752.04,1,3,Thursday,POS,Yes,Yes,1,57,0,No,0.0112,Clean
TXN0000357,35.0,male,Anambra,Polaris,Current,33044.94,"NGN99,045.10",1,17,Friday,Online,No,Unknown,0,31,0,No,0.3336,False
TXN0000358,19.0,Male,Oyo,Stanbic,Current,7644.17,22002.61,5,15,Friday,Online,Yes,No,0,14,2,No,0.3474,False
TXN0000359,71yrs,female,Kano,Access,C,32109.63,256730.12,3,19,Monday,POS,Yes,Yes,0,25,0,No,0.1251,CLEAN
TXN0000360,52.0,Female,Rivers,UBA,Current,44632.55,92643.41,3,22,Tuesday,Mobile,no,no,1,53,1,No,0.4818,Yes
TXN0000361,33.0,Female,Anambra,Zenith,Current,7346.39,139178.81,6,12,Monday,Mobile,Yes,No,0,15,0,No,0.0528,0
TXN0000362,58.0,MALE,Kaduna,Fidelity,Current,5328.11,336094.98,1,1,Saturday,Online,N,Yes,0,57,0,No,0.0159,Clean
TXN0000363,53.0,F,Oyo,GTBank,Savings,3925.14,332037.35,2,14,Monday,online,No,Yes,0,59,0,No,0.0118,0
TXN0000364,50.0,FEMALE,Bauchi,FCMB,Current,5581.36,334985.29,3,6,Saturday,Mobile,Yes,No,0,33,0,no,0.0167,false
TXN0000365,21yrs,Female,Delta,FirstBank,Current,7771.56,80913.98,7,8,Friday,Mobile,Yes,Yes,0,12,0,no,0.096,0
TXN0000366,50.0,male,Kano,FirstBank,Savings,50766.25,207707.87,2,18,Sunday,POS,No,no,0,420,3,No,0.2444,yes
TXN0000367,31.0,Male,Enugu,UBA,Savings,36742.38,39843.25,2,7,Tuesday,Online,Yes,No,0,41,2,no,0.9222,0
TXN0000368,38.0,male,Bauchi,UBA,Savings,100.0,266835.66,3,20,Sunday,Transfer,Yes,Yes,0,87,0,0,0.0004,false
TXN0000369,65.0,female,Rivers,GTBank,Current,51810.48,62719.26,4,9,Friday,ATM,Yes,No,0,29,0,No,0.8261,CLEAN
TXN0000370,37.0,F,Delta,FCMB,Savings,2052.29,93518.67,5,3,Tuesday,POS,Yes,Yes,0,57,0,No,0.0219,NO
TXN0000371,73.0,Female,Delta,FCMB,Savings,26624.53,333001.05,5,11,Friday,Mobile,No,no,0,43,0,no,0.08,Clean
TXN0000372,25.0,Male,Kano,UBA,CUR,4106.39,245783.63,1,7,Tuesday,ATM,Yes,No,0,48,0,no,0.0167,NO
TXN0000373,24.0,Male,Lagos,Stanbic,Current,1607.49,457089.22,1,0,Wednesday,POS,yes,no,0,25,0,No,0.0035,NO
TXN0000374,20.0,male,Bauchi,Stanbic,Savings,35654.03,67759.26,4,22,Friday,Mobile,0,No,0,1,0,No,0.5262,true
TXN0000375,34.0,m,Lagos,UBA,Domiciliary,15740.38,24569.48,3,8,Saturday,Transfer,Yes,Yes,0,46,1,Yes,0.6406,CLEAN
TXN0000376,50.0,Female,Abuja,Sterling,Savings,22848.74,361877.44,3,6,Wednesday,Mobile,yes,yes,0,54,0,No,0.0631,0
